DateTime,temp,windspeed,humidity,holiday,Amount(total),month,hour
2021-07-01 21:00:00,27.4,0.9,61.8,0,54.68,7,21
2021-07-01 22:00:00,26.1,0.9,65.0,0,48.84,7,22
2021-07-01 23:00:00,26.3,1.2,62.8,0,43.88,7,23
2021-07-02 00:00:00,25.0,1.0,68.6,0,36.97,7,0
2021-07-02 01:00:00,24.8,2.0,69.5,0,32.75,7,1
2021-07-02 02:00:00,24.6,1.8,69.8,0,32.9,7,2
2021-07-02 03:00:00,24.6,1.6,68.3,0,30.2,7,3
2021-07-02 04:00:00,24.3,2.4,65.8,0,26.91,7,4
2021-07-02 05:00:00,24.0,1.3,66.2,0,25.58,7,5
2021-07-02 06:00:00,23.9,1.6,66.1,0,24.11,7,6
2021-07-02 07:00:00,24.3,1.4,64.7,0,23.6,7,7
2021-07-02 08:00:00,24.4,1.7,62.8,0,21.6,7,8
2021-07-02 09:00:00,24.5,2.8,62.9,0,24.09,7,9
2021-07-02 10:00:00,25.8,2.1,59.8,0,22.84,7,10
2021-07-02 11:00:00,26.0,2.5,56.6,0,26.52,7,11
2021-07-02 12:00:00,28.0,2.1,48.3,0,31.21,7,12
2021-07-02 13:00:00,29.5,2.7,44.0,0,39.86,7,13
2021-07-02 14:00:00,30.9,1.9,41.7,0,48.25,7,14
2021-07-02 15:00:00,31.4,2.7,38.1,0,52.27,7,15
2021-07-02 16:00:00,31.6,1.8,40.6,0,52.93,7,16
2021-07-02 17:00:00,31.6,1.8,41.5,0,54.49,7,17
2021-07-02 18:00:00,30.4,1.9,44.2,0,54.56,7,18
2021-07-02 19:00:00,29.8,1.8,45.3,0,57.37,7,19
2021-07-02 20:00:00,27.7,1.5,54.9,0,57.04,7,20
2021-07-02 21:00:00,27.4,1.2,56.1,0,53.34,7,21
2021-07-02 22:00:00,26.6,2.3,58.2,0,45.87,7,22
2021-07-02 23:00:00,26.1,1.9,59.1,0,40.27,7,23
2021-07-03 00:00:00,25.6,1.4,61.9,1,31.55,7,0
2021-07-03 01:00:00,24.8,1.9,62.6,1,29.9,7,1
2021-07-03 02:00:00,24.1,1.5,64.6,1,26.76,7,2
2021-07-03 03:00:00,23.7,1.9,63.8,1,23.86,7,3
2021-07-03 04:00:00,22.9,2.8,64.8,1,19.37,7,4
2021-07-03 05:00:00,22.6,1.7,64.8,1,19.69,7,5
2021-07-03 06:00:00,22.3,2.3,64.7,1,18.7,7,6
2021-07-03 07:00:00,22.5,2.4,63.6,1,16.77,7,7
2021-07-03 08:00:00,22.7,2.2,62.8,1,17.82,7,8
2021-07-03 09:00:00,24.1,1.7,58.4,1,17.46,7,9
2021-07-03 10:00:00,25.0,3.2,54.9,1,17.1,7,10
2021-07-03 11:00:00,25.4,2.5,55.1,1,21.01,7,11
2021-07-03 12:00:00,25.7,2.5,54.6,1,22.74,7,12
2021-07-03 13:00:00,26.0,2.6,56.4,1,29.25,7,13
2021-07-03 14:00:00,26.0,3.1,56.2,1,31.52,7,14
2021-07-03 15:00:00,25.8,2.2,59.1,1,32.26,7,15
2021-07-03 16:00:00,23.4,2.4,74.8,1,29.54,7,16
2021-07-03 17:00:00,21.8,1.7,86.5,1,34.15,7,17
2021-07-03 18:00:00,20.7,3.2,91.4,1,38.89,7,18
2021-07-03 19:00:00,20.6,3.6,91.4,1,37.19,7,19
2021-07-03 20:00:00,20.3,3.6,90.6,1,36.48,7,20
2021-07-03 21:00:00,19.9,2.3,91.4,1,34.65,7,21
2021-07-03 22:00:00,20.1,2.9,89.9,1,30.8,7,22
2021-07-03 23:00:00,19.9,2.2,90.5,1,29.18,7,23
2021-07-04 00:00:00,20.3,2.6,89.9,1,26.43,7,0
2021-07-04 01:00:00,20.4,2.1,90.8,1,24.92,7,1
2021-07-04 02:00:00,20.5,1.0,92.5,1,23.54,7,2
2021-07-04 03:00:00,20.7,1.7,92.9,1,23.11,7,3
2021-07-04 04:00:00,20.7,0.4,93.4,1,21.52,7,4
2021-07-04 05:00:00,21.1,0.4,94.2,1,20.28,7,5
2021-07-04 06:00:00,21.2,0.2,94.6,1,18.52,7,6
2021-07-04 07:00:00,21.6,0.5,94.6,1,18.77,7,7
2021-07-04 08:00:00,21.7,0.9,94.6,1,18.68,7,8
2021-07-04 09:00:00,21.6,0.9,94.2,1,18.85,7,9
2021-07-04 10:00:00,22.0,0.8,93.7,1,17.96,7,10
2021-07-04 11:00:00,22.2,0.8,93.5,1,16.77,7,11
2021-07-04 12:00:00,22.5,0.8,93.7,1,20.25,7,12
2021-07-04 13:00:00,22.4,0.6,93.0,1,18.98,7,13
2021-07-04 14:00:00,22.5,0.8,93.1,1,21.91,7,14
2021-07-04 15:00:00,22.7,1.5,91.2,1,21.36,7,15
2021-07-04 16:00:00,22.6,2.0,86.5,1,21.27,7,16
2021-07-04 17:00:00,22.1,2.3,86.2,1,23.37,7,17
2021-07-04 18:00:00,21.5,2.1,88.6,1,27.81,7,18
2021-07-04 19:00:00,21.3,2.2,88.1,1,30.3,7,19
2021-07-04 20:00:00,21.1,2.0,84.9,1,30.08,7,20
2021-07-04 21:00:00,20.8,1.9,84.1,1,28.34,7,21
2021-07-04 22:00:00,20.8,2.1,82.7,1,25.77,7,22
2021-07-04 23:00:00,21.0,1.9,79.6,1,23.95,7,23
2021-07-05 00:00:00,21.0,1.9,79.4,0,21.38,7,0
2021-07-05 01:00:00,20.8,1.6,81.0,0,19.1,7,1
2021-07-05 02:00:00,20.6,1.4,82.0,0,18.12,7,2
2021-07-05 03:00:00,20.8,0.9,81.0,0,18.86,7,3
2021-07-05 04:00:00,20.8,0.8,80.3,0,20.01,7,4
2021-07-05 05:00:00,20.6,0.4,81.7,0,19.9,7,5
2021-07-05 06:00:00,20.9,0.8,79.7,0,18.24,7,6
2021-07-05 07:00:00,21.0,0.6,80.7,0,17.15,7,7
2021-07-05 08:00:00,21.7,0.6,77.1,0,15.33,7,8
2021-07-05 09:00:00,22.1,0.6,71.6,0,15.55,7,9
2021-07-05 10:00:00,23.4,0.5,64.6,0,16.76,7,10
2021-07-05 11:00:00,24.4,1.3,64.1,0,17.84,7,11
2021-07-05 12:00:00,25.3,1.1,56.3,0,25.37,7,12
2021-07-05 13:00:00,25.8,1.3,58.1,0,36.37,7,13
2021-07-05 14:00:00,26.6,1.0,57.3,0,45.24,7,14
2021-07-05 15:00:00,27.5,0.9,52.2,0,50.4,7,15
2021-07-05 16:00:00,26.5,1.0,59.2,0,50.71,7,16
2021-07-05 17:00:00,25.6,1.3,64.6,0,41.95,7,17
2021-07-05 18:00:00,25.2,1.0,65.3,0,50.44,7,18
2021-07-05 19:00:00,25.3,2.3,65.8,0,52.87,7,19
2021-07-05 20:00:00,24.8,1.3,70.3,0,48.94,7,20
2021-07-05 21:00:00,24.2,1.2,72.7,0,41.36,7,21
2021-07-05 22:00:00,23.6,0.3,76.4,0,40.35,7,22
2021-07-05 23:00:00,23.0,0.7,78.8,0,36.6,7,23
2021-07-06 00:00:00,22.6,1.1,80.2,0,30.65,7,0
2021-07-06 01:00:00,22.7,0.9,81.3,0,26.1,7,1
2021-07-06 02:00:00,22.3,0.9,82.7,0,23.52,7,2
2021-07-06 03:00:00,22.1,1.1,82.8,0,18.8,7,3
2021-07-06 04:00:00,21.4,0.9,83.3,0,16.59,7,4
2021-07-06 05:00:00,20.7,0.9,87.8,0,14.48,7,5
2021-07-06 06:00:00,21.8,1.0,82.5,0,12.91,7,6
2021-07-06 07:00:00,22.2,0.6,79.5,0,11.34,7,7
2021-07-06 08:00:00,23.0,1.3,76.0,0,10.77,7,8
2021-07-06 09:00:00,23.9,0.5,72.8,0,11.84,7,9
2021-07-06 10:00:00,26.0,0.8,65.3,0,10.52,7,10
2021-07-06 11:00:00,26.7,0.8,58.6,0,14.33,7,11
2021-07-06 12:00:00,27.9,1.1,53.6,0,22.07,7,12
2021-07-06 13:00:00,30.0,1.4,45.5,0,31.81,7,13
2021-07-06 14:00:00,30.1,1.6,44.2,0,40.96,7,14
2021-07-06 15:00:00,29.7,2.0,50.3,0,45.6,7,15
2021-07-06 16:00:00,29.3,1.2,51.7,0,44.99,7,16
2021-07-06 17:00:00,28.8,1.6,56.9,0,42.12,7,17
2021-07-06 18:00:00,28.4,1.4,56.1,0,45.03,7,18
2021-07-06 19:00:00,28.1,1.4,56.8,0,44.92,7,19
2021-07-06 20:00:00,27.4,1.6,58.2,0,44.16,7,20
2021-07-06 21:00:00,26.9,1.3,55.7,0,37.67,7,21
2021-07-06 22:00:00,26.7,0.9,55.3,0,29.6,7,22
2021-07-06 23:00:00,25.9,0.6,59.9,0,26.16,7,23
2021-07-07 00:00:00,25.5,0.9,68.1,0,23.74,7,0
2021-07-07 01:00:00,25.2,1.0,70.9,0,21.57,7,1
2021-07-07 02:00:00,24.6,0.3,74.0,0,19.61,7,2
2021-07-07 03:00:00,24.4,0.3,78.5,0,17.95,7,3
2021-07-07 04:00:00,23.4,0.8,87.6,0,15.58,7,4
2021-07-07 05:00:00,23.3,0.5,88.1,0,13.1,7,5
2021-07-07 06:00:00,23.3,1.6,88.1,0,11.74,7,6
2021-07-07 07:00:00,23.6,0.7,84.7,0,11.35,7,7
2021-07-07 08:00:00,24.9,1.2,80.4,0,11.72,7,8
2021-07-07 09:00:00,26.0,1.1,72.4,0,10.93,7,9
2021-07-07 10:00:00,27.1,1.0,66.2,0,10.65,7,10
2021-07-07 11:00:00,28.2,1.7,61.0,0,14.24,7,11
2021-07-07 12:00:00,27.9,1.1,61.8,0,22.79,7,12
2021-07-07 13:00:00,28.7,1.1,58.4,0,35.89,7,13
2021-07-07 14:00:00,29.0,1.8,59.5,0,45.4,7,14
2021-07-07 15:00:00,28.9,1.3,61.0,0,45.49,7,15
2021-07-07 16:00:00,29.0,1.6,60.7,0,41.81,7,16
2021-07-07 17:00:00,28.0,1.2,65.5,0,40.82,7,17
2021-07-07 18:00:00,28.4,1.4,63.0,0,45.03,7,18
2021-07-07 19:00:00,27.8,1.2,66.0,0,45.29,7,19
2021-07-07 20:00:00,27.4,1.6,69.3,0,41.53,7,20
2021-07-07 21:00:00,26.9,0.6,72.3,0,38.92,7,21
2021-07-07 22:00:00,26.6,1.0,76.3,0,35.76,7,22
2021-07-07 23:00:00,25.3,1.0,84.7,0,30.22,7,23
2021-07-08 00:00:00,24.7,0.6,85.2,0,26.03,7,0
2021-07-08 01:00:00,24.3,0.6,88.8,0,23.44,7,1
2021-07-08 02:00:00,24.0,0.1,93.3,0,20.92,7,2
2021-07-08 03:00:00,23.9,0.8,92.6,0,17.83,7,3
2021-07-08 04:00:00,23.9,0.4,93.2,0,16.39,7,4
2021-07-08 05:00:00,24.1,0.7,92.0,0,15.1,7,5
2021-07-08 06:00:00,24.1,0.6,90.8,0,12.08,7,6
2021-07-08 07:00:00,24.1,1.2,90.6,0,10.71,7,7
2021-07-08 08:00:00,24.7,1.0,85.6,0,9.23,7,8
2021-07-08 09:00:00,25.5,1.7,78.6,0,8.68,7,9
2021-07-08 10:00:00,26.3,1.8,74.0,0,9.91,7,10
2021-07-08 11:00:00,27.6,1.5,66.0,0,12.55,7,11
2021-07-08 12:00:00,29.7,1.8,59.3,0,18.44,7,12
2021-07-08 13:00:00,29.7,1.4,60.5,0,31.1,7,13
2021-07-08 14:00:00,29.9,1.1,59.7,0,39.36,7,14
2021-07-08 15:00:00,31.8,1.7,50.7,0,43.94,7,15
2021-07-08 16:00:00,30.9,1.9,52.3,0,42.57,7,16
2021-07-08 17:00:00,30.0,2.4,59.3,0,48.3,7,17
2021-07-08 18:00:00,29.0,2.8,60.1,0,50.78,7,18
2021-07-08 19:00:00,27.2,2.6,66.1,0,49.67,7,19
2021-07-08 20:00:00,26.4,2.0,67.4,0,48.25,7,20
2021-07-08 21:00:00,25.7,1.4,68.2,0,43.24,7,21
2021-07-08 22:00:00,25.3,0.6,72.2,0,35.47,7,22
2021-07-08 23:00:00,25.3,1.2,71.1,0,30.49,7,23
2021-07-09 00:00:00,24.9,1.7,70.9,0,25.81,7,0
2021-07-09 01:00:00,24.8,1.1,71.7,0,25.6,7,1
2021-07-09 02:00:00,24.5,1.1,73.1,0,22.06,7,2
2021-07-09 03:00:00,24.0,0.8,75.7,0,20.97,7,3
2021-07-09 04:00:00,24.0,1.1,77.1,0,18.69,7,4
2021-07-09 05:00:00,23.8,1.7,77.8,0,15.82,7,5
2021-07-09 06:00:00,23.6,1.4,78.4,0,13.47,7,6
2021-07-09 07:00:00,23.8,1.1,79.0,0,12.73,7,7
2021-07-09 08:00:00,24.3,1.3,76.4,0,12.35,7,8
2021-07-09 09:00:00,25.5,1.3,70.0,0,11.72,7,9
2021-07-09 10:00:00,26.1,1.8,67.2,0,14.02,7,10
2021-07-09 11:00:00,26.8,1.7,63.4,0,16.69,7,11
2021-07-09 12:00:00,27.3,1.1,62.7,0,21.63,7,12
2021-07-09 13:00:00,28.7,1.4,56.5,0,32.31,7,13
2021-07-09 14:00:00,28.9,2.1,55.7,0,38.73,7,14
2021-07-09 15:00:00,29.3,2.3,53.0,0,41.88,7,15
2021-07-09 16:00:00,29.0,2.2,55.2,0,41.44,7,16
2021-07-09 17:00:00,29.6,2.5,51.8,0,42.21,7,17
2021-07-09 18:00:00,28.7,2.5,54.7,0,42.99,7,18
2021-07-09 19:00:00,27.2,2.2,60.3,0,43.4,7,19
2021-07-09 20:00:00,26.5,1.5,59.7,0,41.87,7,20
2021-07-09 21:00:00,24.9,1.4,69.2,0,39.17,7,21
2021-07-09 22:00:00,24.7,1.4,69.2,0,31.95,7,22
2021-07-09 23:00:00,24.8,0.9,67.2,0,26.76,7,23
2021-07-10 00:00:00,24.6,0.8,70.7,1,20.32,7,0
2021-07-10 01:00:00,24.3,0.8,71.9,1,16.61,7,1
2021-07-10 02:00:00,24.1,0.9,73.8,1,18.85,7,2
2021-07-10 03:00:00,23.9,0.9,74.2,1,18.26,7,3
2021-07-10 04:00:00,23.8,0.8,75.5,1,13.45,7,4
2021-07-10 05:00:00,23.8,1.3,76.0,1,12.27,7,5
2021-07-10 06:00:00,22.5,1.1,89.2,1,11.54,7,6
2021-07-10 07:00:00,22.5,0.8,92.0,1,11.35,7,7
2021-07-10 08:00:00,23.3,1.0,89.7,1,11.47,7,8
2021-07-10 09:00:00,24.5,0.6,85.0,1,11.09,7,9
2021-07-10 10:00:00,26.3,1.1,75.2,1,11.75,7,10
2021-07-10 11:00:00,26.5,1.7,70.5,1,11.3,7,11
2021-07-10 12:00:00,28.3,1.2,62.0,1,14.51,7,12
2021-07-10 13:00:00,28.8,2.2,58.0,1,22.57,7,13
2021-07-10 14:00:00,28.9,3.4,56.6,1,23.2,7,14
2021-07-10 15:00:00,29.8,3.2,54.4,1,24.24,7,15
2021-07-10 16:00:00,29.3,2.8,55.5,1,26.66,7,16
2021-07-10 17:00:00,29.8,2.6,51.9,1,28.21,7,17
2021-07-10 18:00:00,28.6,2.8,54.0,1,28.52,7,18
2021-07-10 19:00:00,27.4,2.3,59.9,1,25.86,7,19
2021-07-10 20:00:00,26.8,1.4,64.9,1,27.67,7,20
2021-07-10 21:00:00,26.2,0.8,71.1,1,26.7,7,21
2021-07-10 22:00:00,25.9,1.0,73.7,1,22.01,7,22
2021-07-10 23:00:00,25.9,1.2,75.7,1,20.32,7,23
2021-07-11 00:00:00,25.6,1.1,78.0,1,15.88,7,0
2021-07-11 01:00:00,25.5,0.9,78.9,1,16.46,7,1
2021-07-11 02:00:00,25.4,1.3,78.6,1,14.93,7,2
2021-07-11 03:00:00,24.9,0.7,80.0,1,13.91,7,3
2021-07-11 04:00:00,24.8,0.9,77.2,1,12.37,7,4
2021-07-11 05:00:00,24.7,1.0,77.6,1,10.7,7,5
2021-07-11 06:00:00,24.3,1.2,82.1,1,10.63,7,6
2021-07-11 07:00:00,23.7,0.5,86.0,1,9.6,7,7
2021-07-11 08:00:00,23.7,0.6,89.4,1,8.79,7,8
2021-07-11 09:00:00,24.1,0.8,87.8,1,9.43,7,9
2021-07-11 10:00:00,24.6,0.6,86.3,1,9.43,7,10
2021-07-11 11:00:00,25.6,1.6,80.7,1,9.74,7,11
2021-07-11 12:00:00,26.5,1.5,77.0,1,10.82,7,12
2021-07-11 13:00:00,26.7,1.7,78.2,1,12.14,7,13
2021-07-11 14:00:00,28.3,2.1,67.6,1,15.55,7,14
2021-07-11 15:00:00,28.3,2.6,67.1,1,15.81,7,15
2021-07-11 16:00:00,29.0,2.3,64.7,1,17.7,7,16
2021-07-11 17:00:00,28.5,2.2,67.6,1,18.46,7,17
2021-07-11 18:00:00,28.0,1.9,70.5,1,22.66,7,18
2021-07-11 19:00:00,27.6,1.5,71.8,1,24.84,7,19
2021-07-11 20:00:00,27.2,0.9,75.0,1,25.93,7,20
2021-07-11 21:00:00,25.7,0.9,80.3,1,23.37,7,21
2021-07-11 22:00:00,25.0,1.8,78.9,1,21.57,7,22
2021-07-11 23:00:00,23.7,0.5,83.3,1,19.09,7,23
2021-07-12 00:00:00,23.6,0.9,83.4,0,18.02,7,0
2021-07-12 01:00:00,23.7,0.6,83.4,0,16.76,7,1
2021-07-12 02:00:00,23.3,0.6,83.9,0,15.3,7,2
2021-07-12 03:00:00,23.7,0.5,81.9,0,14.59,7,3
2021-07-12 04:00:00,23.4,0.6,82.6,0,13.15,7,4
2021-07-12 05:00:00,23.2,0.0,83.9,0,12.32,7,5
2021-07-12 06:00:00,23.1,0.5,84.8,0,9.73,7,6
2021-07-12 07:00:00,24.2,1.1,79.9,0,9.93,7,7
2021-07-12 08:00:00,25.3,0.9,75.6,0,8.54,7,8
2021-07-12 09:00:00,26.8,0.9,72.5,0,9.18,7,9
2021-07-12 10:00:00,27.8,1.1,67.6,0,9.94,7,10
2021-07-12 11:00:00,29.1,0.8,64.3,0,14.2,7,11
2021-07-12 12:00:00,27.7,1.0,70.5,0,24.2,7,12
2021-07-12 13:00:00,29.7,0.8,59.7,0,33.81,7,13
2021-07-12 14:00:00,32.5,1.3,50.4,0,44.47,7,14
2021-07-12 15:00:00,33.2,1.3,48.1,0,46.93,7,15
2021-07-12 16:00:00,32.8,0.8,50.1,0,45.8,7,16
2021-07-12 17:00:00,32.9,1.3,49.2,0,50.82,7,17
2021-07-12 18:00:00,31.8,1.0,52.7,0,53.02,7,18
2021-07-12 19:00:00,30.1,2.0,58.3,0,50.05,7,19
2021-07-12 20:00:00,29.2,1.5,62.6,0,47.34,7,20
2021-07-12 21:00:00,28.7,0.4,63.8,0,41.58,7,21
2021-07-12 22:00:00,28.4,0.4,64.7,0,38.73,7,22
2021-07-12 23:00:00,27.6,0.7,71.3,0,33.69,7,23
2021-07-13 00:00:00,27.3,0.4,73.0,0,30.11,7,0
2021-07-13 01:00:00,26.9,0.3,74.7,0,25.98,7,1
2021-07-13 02:00:00,26.0,0.5,78.6,0,22.71,7,2
2021-07-13 03:00:00,26.2,0.7,78.0,0,20.26,7,3
2021-07-13 04:00:00,26.0,0.6,78.8,0,17.96,7,4
2021-07-13 05:00:00,26.0,0.6,78.8,0,17.64,7,5
2021-07-13 06:00:00,25.5,0.8,81.7,0,17.01,7,6
2021-07-13 07:00:00,26.7,0.8,76.1,0,16.09,7,7
2021-07-13 08:00:00,27.5,1.8,73.2,0,14.45,7,8
2021-07-13 09:00:00,28.4,1.0,70.7,0,13.26,7,9
2021-07-13 10:00:00,29.3,1.9,63.4,0,14.18,7,10
2021-07-13 11:00:00,29.8,1.5,61.7,0,18.02,7,11
2021-07-13 12:00:00,31.2,1.4,55.1,0,24.5,7,12
2021-07-13 13:00:00,30.7,1.7,59.1,0,35.06,7,13
2021-07-13 14:00:00,32.3,1.4,51.4,0,42.27,7,14
2021-07-13 15:00:00,32.8,2.1,51.3,0,47.02,7,15
2021-07-13 16:00:00,33.5,1.9,48.2,0,46.58,7,16
2021-07-13 17:00:00,31.4,1.8,57.2,0,47.86,7,17
2021-07-13 18:00:00,31.2,1.5,57.9,0,48.79,7,18
2021-07-13 19:00:00,30.7,1.1,57.7,0,47.0,7,19
2021-07-13 20:00:00,29.5,0.5,62.8,0,43.24,7,20
2021-07-13 21:00:00,28.6,1.6,70.8,0,39.98,7,21
2021-07-13 22:00:00,28.4,1.2,72.1,0,35.31,7,22
2021-07-13 23:00:00,28.5,0.4,72.1,0,33.42,7,23
2021-07-14 00:00:00,27.4,1.0,77.7,0,30.02,7,0
2021-07-14 01:00:00,27.1,0.4,79.3,0,23.05,7,1
2021-07-14 02:00:00,26.5,0.8,81.6,0,21.41,7,2
2021-07-14 03:00:00,26.1,0.5,83.6,0,22.46,7,3
2021-07-14 04:00:00,26.0,0.5,83.8,0,20.38,7,4
2021-07-14 05:00:00,25.6,0.1,85.4,0,18.7,7,5
2021-07-14 06:00:00,26.3,0.2,82.4,0,17.38,7,6
2021-07-14 07:00:00,27.1,1.0,74.3,0,15.92,7,7
2021-07-14 08:00:00,28.2,1.4,66.9,0,16.48,7,8
2021-07-14 09:00:00,28.9,1.8,63.7,0,16.51,7,9
2021-07-14 10:00:00,30.3,2.0,59.4,0,17.6,7,10
2021-07-14 11:00:00,31.4,2.6,51.6,0,18.87,7,11
2021-07-14 12:00:00,32.4,2.1,50.7,0,22.69,7,12
2021-07-14 13:00:00,34.2,2.4,43.1,0,35.62,7,13
2021-07-14 14:00:00,33.4,2.4,45.4,0,46.09,7,14
2021-07-14 15:00:00,34.6,1.7,42.6,0,51.64,7,15
2021-07-14 16:00:00,35.2,2.1,42.8,0,49.71,7,16
2021-07-14 17:00:00,32.7,2.3,49.2,0,53.32,7,17
2021-07-14 18:00:00,32.6,1.6,51.3,0,51.6,7,18
2021-07-14 18:00:00,32.6,1.6,51.3,0,51.6,7,18
2021-07-14 18:00:00,31.5,1.3,55.6,0,51.6,7,18
2021-07-14 18:00:00,31.5,1.3,55.6,0,51.6,7,18
2021-07-14 20:00:00,30.5,1.2,59.5,0,49.03,7,20
2021-07-14 21:00:00,29.9,0.9,61.1,0,43.54,7,21
2021-07-14 22:00:00,30.3,1.2,62.0,0,39.56,7,22
2021-07-14 23:00:00,30.0,1.3,63.2,0,35.09,7,23
2021-07-15 00:00:00,29.2,1.3,66.4,0,29.88,7,0
2021-07-15 01:00:00,28.4,0.4,70.4,0,27.21,7,1
2021-07-15 02:00:00,28.0,0.8,72.6,0,23.68,7,2
2021-07-15 03:00:00,26.9,1.2,79.7,0,22.07,7,3
2021-07-15 04:00:00,26.5,0.4,79.6,0,18.73,7,4
2021-07-15 05:00:00,26.2,1.0,81.4,0,18.09,7,5
2021-07-15 06:00:00,25.9,1.0,82.4,0,17.63,7,6
2021-07-15 07:00:00,26.9,1.6,78.4,0,17.2,7,7
2021-07-15 08:00:00,27.9,1.6,72.3,0,17.22,7,8
2021-07-15 09:00:00,29.2,1.7,63.6,0,15.12,7,9
2021-07-15 10:00:00,30.8,1.3,55.8,0,27.28,7,10
2021-07-15 11:00:00,32.6,1.5,49.1,0,29.03,7,11
2021-07-15 12:00:00,32.0,1.4,50.5,0,34.86,7,12
2021-07-15 13:00:00,33.4,1.5,48.0,0,47.14,7,13
2021-07-15 14:00:00,34.4,1.6,40.9,0,59.16,7,14
2021-07-15 15:00:00,32.9,3.3,48.0,0,63.29,7,15
2021-07-15 16:00:00,27.0,2.2,72.6,0,66.22,7,16
2021-07-15 17:00:00,25.5,3.5,74.6,0,68.62,7,17
2021-07-15 18:00:00,26.1,3.0,72.1,0,66.5,7,18
2021-07-15 19:00:00,25.9,2.1,72.8,0,60.77,7,19
2021-07-15 20:00:00,25.6,1.5,73.7,0,52.52,7,20
2021-07-15 21:00:00,25.3,2.7,77.4,0,50.22,7,21
2021-07-15 22:00:00,25.0,2.4,77.6,0,42.22,7,22
2021-07-15 23:00:00,25.3,1.6,75.1,0,38.53,7,23
2021-07-16 00:00:00,24.1,1.1,79.3,0,34.51,7,0
2021-07-16 01:00:00,24.2,2.1,81.0,0,34.41,7,1
2021-07-16 02:00:00,23.8,1.6,82.6,0,33.15,7,2
2021-07-16 03:00:00,23.5,0.1,83.9,0,28.67,7,3
2021-07-16 04:00:00,23.2,0.8,83.6,0,26.72,7,4
2021-07-16 05:00:00,23.5,2.0,82.7,0,25.03,7,5
2021-07-16 06:00:00,23.4,2.0,82.5,0,22.77,7,6
2021-07-16 07:00:00,24.1,2.0,79.3,0,23.79,7,7
2021-07-16 08:00:00,25.7,1.7,73.0,0,23.34,7,8
2021-07-16 09:00:00,27.0,1.3,68.1,0,23.17,7,9
2021-07-16 10:00:00,28.6,1.4,62.5,0,25.47,7,10
2021-07-16 11:00:00,30.6,1.7,53.2,0,23.23,7,11
2021-07-16 12:00:00,32.0,1.5,48.7,0,34.81,7,12
2021-07-16 13:00:00,32.9,1.9,44.0,0,47.26,7,13
2021-07-16 14:00:00,33.7,2.5,38.0,0,58.24,7,14
2021-07-16 15:00:00,34.7,1.6,37.7,0,63.03,7,15
2021-07-16 16:00:00,35.4,1.8,32.8,0,65.67,7,16
2021-07-16 17:00:00,35.7,1.8,33.8,0,66.63,7,17
2021-07-16 18:00:00,33.0,1.5,48.1,0,64.6,7,18
2021-07-16 19:00:00,31.5,2.3,50.7,0,67.54,7,19
2021-07-16 20:00:00,28.8,2.2,57.3,0,65.06,7,20
2021-07-16 21:00:00,27.5,1.0,57.0,0,57.12,7,21
2021-07-16 22:00:00,27.7,0.7,58.4,0,53.4,7,22
2021-07-16 23:00:00,26.9,1.6,68.7,0,46.74,7,23
2021-07-17 00:00:00,26.0,0.7,69.4,1,37.38,7,0
2021-07-17 01:00:00,26.4,1.2,66.5,1,31.65,7,1
2021-07-17 02:00:00,25.9,1.9,67.1,1,30.88,7,2
2021-07-17 03:00:00,25.2,1.4,70.1,1,29.49,7,3
2021-07-17 04:00:00,25.6,1.2,70.2,1,26.76,7,4
2021-07-17 05:00:00,25.2,1.5,72.1,1,25.22,7,5
2021-07-17 06:00:00,24.7,1.6,73.6,1,23.09,7,6
2021-07-17 07:00:00,25.3,2.3,70.7,1,21.55,7,7
2021-07-17 08:00:00,26.2,2.2,65.5,1,20.63,7,8
2021-07-17 09:00:00,27.6,1.6,61.6,1,20.43,7,9
2021-07-17 10:00:00,28.8,1.7,54.0,1,23.5,7,10
2021-07-17 11:00:00,30.9,1.8,44.1,1,26.98,7,11
2021-07-17 12:00:00,31.7,2.5,42.8,1,27.76,7,12
2021-07-17 13:00:00,33.0,2.0,38.7,1,30.9,7,13
2021-07-17 14:00:00,31.7,2.4,42.0,1,34.78,7,14
2021-07-17 15:00:00,30.6,1.7,49.8,1,34.48,7,15
2021-07-17 16:00:00,31.7,2.5,45.4,1,34.57,7,16
2021-07-17 17:00:00,32.1,1.5,44.8,1,40.22,7,17
2021-07-17 18:00:00,30.2,2.0,51.0,1,45.82,7,18
2021-07-17 19:00:00,30.5,1.3,50.1,1,47.16,7,19
2021-07-17 20:00:00,29.0,1.0,56.8,1,44.67,7,20
2021-07-17 21:00:00,29.0,0.8,57.6,1,39.54,7,21
2021-07-17 22:00:00,28.2,1.1,61.3,1,38.01,7,22
2021-07-17 23:00:00,27.5,1.4,64.6,1,35.89,7,23
2021-07-18 00:00:00,27.1,1.5,66.5,1,34.5,7,0
2021-07-18 01:00:00,26.6,1.2,67.7,1,33.16,7,1
2021-07-18 02:00:00,26.5,1.3,67.1,1,29.39,7,2
2021-07-18 03:00:00,26.8,1.6,65.5,1,27.56,7,3
2021-07-18 04:00:00,26.6,1.1,66.9,1,25.38,7,4
2021-07-18 05:00:00,26.0,1.0,68.3,1,23.64,7,5
2021-07-18 06:00:00,25.8,1.4,71.0,1,22.93,7,6
2021-07-18 07:00:00,26.6,1.7,67.4,1,21.45,7,7
2021-07-18 08:00:00,27.6,2.2,59.9,1,22.66,7,8
2021-07-18 09:00:00,28.5,2.0,54.9,1,20.01,7,9
