,DateTime,temp,windspeed,humidity,holiday,Amount(total),month,hour
2089,2021-03-12 07:00:00,9.9,1.1,48.6,0,2.06,3,7
2090,2021-03-12 08:00:00,9.9,1.0,49.6,0,2.07,3,8
2091,2021-03-12 09:00:00,10.7,0.9,45.4,0,1.97,3,9
2092,2021-03-12 10:00:00,10.9,1.6,42.8,0,4.42,3,10
2093,2021-03-12 11:00:00,12.4,1.0,40.3,0,9.31,3,11
2094,2021-03-12 12:00:00,13.0,1.5,36.0,0,11.34,3,12
2095,2021-03-12 13:00:00,13.5,3.4,38.0,0,13.39,3,13
2096,2021-03-12 14:00:00,11.2,2.9,60.8,0,13.36,3,14
2097,2021-03-12 15:00:00,11.0,3.6,62.7,0,11.66,3,15
2098,2021-03-12 16:00:00,11.9,2.1,53.2,0,6.8,3,16
2099,2021-03-12 17:00:00,12.8,2.4,49.1,0,7.4,3,17
2100,2021-03-12 18:00:00,12.3,2.8,48.9,0,7.33,3,18
2101,2021-03-12 19:00:00,11.8,2.7,48.7,0,6.65,3,19
2102,2021-03-12 20:00:00,11.0,1.8,50.0,0,6.66,3,20
2103,2021-03-12 21:00:00,10.2,2.0,54.0,0,5.96,3,21
2104,2021-03-12 22:00:00,9.3,1.4,59.2,0,4.33,3,22
2105,2021-03-12 23:00:00,8.7,1.6,60.3,0,3.51,3,23
2106,2021-03-13 00:00:00,8.4,1.1,59.9,1,3.06,3,0
2107,2021-03-13 01:00:00,8.5,1.3,59.3,1,1.98,3,1
2108,2021-03-13 02:00:00,7.7,1.5,62.3,1,2.47,3,2
2109,2021-03-13 03:00:00,6.6,0.4,66.9,1,2.4,3,3
2110,2021-03-13 04:00:00,6.9,1.2,66.6,1,1.88,3,4
2111,2021-03-13 05:00:00,6.3,1.1,69.1,1,2.47,3,5
2112,2021-03-13 06:00:00,6.1,0.8,68.9,1,2.6,3,6
2113,2021-03-13 07:00:00,5.9,1.0,69.8,1,2.42,3,7
2114,2021-03-13 08:00:00,6.1,0.9,70.6,1,2.27,3,8
2115,2021-03-13 09:00:00,7.4,1.9,61.4,1,2.31,3,9
2116,2021-03-13 10:00:00,8.7,1.8,53.5,1,2.21,3,10
2117,2021-03-13 11:00:00,10.5,1.5,41.8,1,7.02,3,11
2118,2021-03-13 12:00:00,11.6,0.9,39.3,1,8.94,3,12
2119,2021-03-13 13:00:00,13.7,2.3,32.3,1,8.42,3,13
2120,2021-03-13 14:00:00,14.3,2.5,33.3,1,9.83,3,14
2121,2021-03-13 15:00:00,14.6,3.2,33.4,1,7.85,3,15
2122,2021-03-13 16:00:00,14.2,2.4,34.7,1,4.7,3,16
2123,2021-03-13 17:00:00,13.5,2.4,41.6,1,5.54,3,17
2124,2021-03-13 18:00:00,12.3,2.1,45.5,1,3.9,3,18
2125,2021-03-13 19:00:00,11.0,3.0,51.6,1,3.88,3,19
2126,2021-03-13 20:00:00,10.8,1.7,53.1,1,4.57,3,20
2127,2021-03-13 21:00:00,10.6,1.8,54.6,1,5.47,3,21
2128,2021-03-13 22:00:00,10.3,1.8,55.7,1,4.86,3,22
2129,2021-03-13 23:00:00,9.6,1.5,59.2,1,4.02,3,23
2130,2021-03-14 00:00:00,8.8,1.1,62.4,1,2.34,3,0
2131,2021-03-14 01:00:00,8.3,1.6,65.6,1,2.96,3,1
2132,2021-03-14 02:00:00,7.6,1.1,69.4,1,3.82,3,2
2133,2021-03-14 03:00:00,6.9,0.9,72.7,1,3.94,3,3
2134,2021-03-14 04:00:00,6.4,1.0,75.2,1,3.35,3,4
2135,2021-03-14 05:00:00,6.0,1.1,77.4,1,2.67,3,5
2136,2021-03-14 06:00:00,5.7,0.7,78.7,1,2.39,3,6
2137,2021-03-14 07:00:00,5.5,0.9,80.4,1,2.26,3,7
2138,2021-03-14 08:00:00,6.0,1.0,79.5,1,2.6,3,8
2139,2021-03-14 09:00:00,7.0,1.1,74.1,1,3.08,3,9
2140,2021-03-14 10:00:00,8.3,1.1,69.3,1,3.28,3,10
2141,2021-03-14 11:00:00,10.5,2.1,60.2,1,2.87,3,11
2142,2021-03-14 12:00:00,11.8,1.9,54.4,1,2.6,3,12
2143,2021-03-14 13:00:00,12.9,2.8,50.6,1,3.35,3,13
2144,2021-03-14 14:00:00,14.1,2.6,45.5,1,3.47,3,14
2145,2021-03-14 15:00:00,14.5,2.7,43.4,1,1.97,3,15
2146,2021-03-14 16:00:00,14.5,2.2,42.7,1,2.55,3,16
2147,2021-03-14 17:00:00,13.7,1.9,43.3,1,2.25,3,17
2148,2021-03-14 18:00:00,12.3,3.3,49.3,1,1.47,3,18
2149,2021-03-14 19:00:00,11.3,2.1,53.0,1,0.65,3,19
2150,2021-03-14 20:00:00,10.8,2.3,55.1,1,0.69,3,20
2151,2021-03-14 21:00:00,10.0,1.1,59.9,1,0.39,3,21
2152,2021-03-14 22:00:00,10.0,0.7,60.0,1,0.21,3,22
2153,2021-03-14 23:00:00,9.9,1.7,60.4,1,0.67,3,23
2154,2021-03-15 00:00:00,8.9,1.4,64.9,0,0.59,3,0
2155,2021-03-15 01:00:00,8.7,0.9,66.0,0,1.58,3,1
2156,2021-03-15 02:00:00,8.0,0.7,67.4,0,1.28,3,2
2157,2021-03-15 03:00:00,7.1,0.3,71.9,0,1.77,3,3
2158,2021-03-15 04:00:00,6.6,0.5,75.4,0,1.48,3,4
2159,2021-03-15 05:00:00,5.9,0.4,78.4,0,1.88,3,5
2160,2021-03-15 06:00:00,5.8,0.9,78.7,0,1.48,3,6
2161,2021-03-15 07:00:00,5.6,0.7,80.4,0,1.37,3,7
2162,2021-03-15 08:00:00,6.6,1.0,74.1,0,1.5,3,8
2163,2021-03-15 09:00:00,7.6,0.3,69.1,0,1.68,3,9
2164,2021-03-15 10:00:00,8.8,1.6,62.5,0,9.49,3,10
2165,2021-03-15 11:00:00,11.9,1.1,51.5,0,9.54,3,11
2166,2021-03-15 12:00:00,13.7,1.5,43.7,0,10.91,3,12
2167,2021-03-15 13:00:00,15.1,2.8,36.5,0,11.85,3,13
2168,2021-03-15 14:00:00,15.3,2.0,33.1,0,10.31,3,14
2169,2021-03-15 15:00:00,16.2,1.8,31.3,0,10.65,3,15
2170,2021-03-15 16:00:00,15.9,1.7,30.7,0,9.25,3,16
2171,2021-03-15 17:00:00,15.6,2.6,32.3,0,9.67,3,17
2172,2021-03-15 18:00:00,14.4,2.1,37.3,0,7.44,3,18
2173,2021-03-15 19:00:00,13.8,2.1,37.8,0,6.16,3,19
2174,2021-03-15 20:00:00,13.4,2.8,43.0,0,5.57,3,20
2175,2021-03-15 21:00:00,13.3,3.1,49.8,0,6.67,3,21
2176,2021-03-15 22:00:00,12.7,3.4,61.5,0,5.38,3,22
2177,2021-03-15 23:00:00,11.8,2.3,75.5,0,2.9,3,23
2178,2021-03-16 00:00:00,10.7,2.8,88.4,0,2.71,3,0
2179,2021-03-16 01:00:00,10.4,1.9,90.0,0,2.33,3,1
2180,2021-03-16 02:00:00,9.6,1.8,90.4,0,1.56,3,2
2181,2021-03-16 03:00:00,9.6,1.8,87.2,0,1.47,3,3
2182,2021-03-16 04:00:00,9.4,1.9,83.8,0,1.65,3,4
2183,2021-03-16 05:00:00,8.9,1.8,74.6,0,1.57,3,5
2184,2021-03-16 06:00:00,7.7,1.7,69.1,0,1.56,3,6
2185,2021-03-16 07:00:00,6.9,2.2,53.5,0,1.58,3,7
2186,2021-03-16 08:00:00,6.6,2.6,45.8,0,1.56,3,8
2187,2021-03-16 09:00:00,7.1,2.2,39.8,0,1.48,3,9
2188,2021-03-16 10:00:00,8.6,2.0,32.7,0,1.68,3,10
2189,2021-03-16 11:00:00,9.7,2.3,27.9,0,2.96,3,11
2190,2021-03-16 12:00:00,10.9,1.5,26.4,0,11.07,3,12
2191,2021-03-16 13:00:00,12.7,2.6,23.2,0,14.06,3,13
2192,2021-03-16 14:00:00,13.1,3.3,23.2,0,13.37,3,14
2193,2021-03-16 15:00:00,13.4,3.5,20.5,0,12.92,3,15
2194,2021-03-16 16:00:00,13.6,3.5,19.8,0,8.28,3,16
2195,2021-03-16 17:00:00,12.4,3.2,26.4,0,6.92,3,17
2196,2021-03-16 18:00:00,11.0,2.8,31.0,0,5.36,3,18
2197,2021-03-16 19:00:00,10.1,2.4,33.3,0,4.67,3,19
2198,2021-03-16 20:00:00,9.1,2.5,32.9,0,3.6,3,20
2199,2021-03-16 21:00:00,8.5,1.7,34.6,0,4.98,3,21
2200,2021-03-16 22:00:00,7.5,1.9,40.2,0,3.32,3,22
2201,2021-03-16 23:00:00,6.9,1.1,38.9,0,5.3,3,23
2202,2021-03-17 00:00:00,6.4,2.6,37.5,0,5.13,3,0
2203,2021-03-17 01:00:00,6.1,2.2,37.3,0,3.85,3,1
2204,2021-03-17 02:00:00,5.7,1.3,39.7,0,3.66,3,2
2205,2021-03-17 03:00:00,5.5,1.8,37.4,0,3.27,3,3
2206,2021-03-17 04:00:00,4.6,1.5,41.7,0,3.59,3,4
2207,2021-03-17 05:00:00,3.8,1.1,44.8,0,3.31,3,5
2208,2021-03-17 06:00:00,3.4,0.8,47.5,0,2.5,3,6
2209,2021-03-17 07:00:00,2.8,0.9,54.4,0,3.09,3,7
2210,2021-03-17 08:00:00,3.8,1.3,49.8,0,2.9,3,8
2211,2021-03-17 09:00:00,5.0,1.8,45.2,0,2.92,3,9
2212,2021-03-17 10:00:00,6.9,1.5,41.7,0,7.6,3,10
2213,2021-03-17 11:00:00,9.7,1.5,33.1,0,10.86,3,11
2214,2021-03-17 12:00:00,10.8,1.3,30.2,0,11.62,3,12
2215,2021-03-17 13:00:00,12.9,0.9,25.9,0,11.52,3,13
2216,2021-03-17 14:00:00,15.6,1.5,20.5,0,7.41,3,14
2217,2021-03-17 15:00:00,17.0,1.5,16.3,0,6.63,3,15
2218,2021-03-17 16:00:00,17.3,1.4,16.1,0,7.65,3,16
2219,2021-03-17 17:00:00,17.0,1.6,16.0,0,6.07,3,17
2220,2021-03-17 18:00:00,14.3,2.8,31.0,0,4.87,3,18
2221,2021-03-17 19:00:00,12.7,2.4,34.4,0,4.28,3,19
2222,2021-03-17 20:00:00,11.1,2.5,37.6,0,3.99,3,20
2223,2021-03-17 21:00:00,10.3,1.4,40.0,0,3.02,3,21
2224,2021-03-17 22:00:00,9.7,1.1,44.2,0,4.74,3,22
2225,2021-03-17 23:00:00,9.1,0.3,47.4,0,3.63,3,23
2226,2021-03-18 00:00:00,9.0,0.3,47.7,0,2.35,3,0
2227,2021-03-18 01:00:00,8.0,0.6,56.7,0,2.36,3,1
2228,2021-03-18 02:00:00,7.4,0.4,58.2,0,3.34,3,2
2229,2021-03-18 03:00:00,7.0,1.0,58.2,0,2.96,3,3
2230,2021-03-18 04:00:00,6.4,1.0,60.5,0,2.28,3,4
2231,2021-03-18 05:00:00,5.7,0.2,65.7,0,1.97,3,5
2232,2021-03-18 06:00:00,5.8,0.8,66.2,0,1.87,3,6
2233,2021-03-18 07:00:00,5.5,0.8,67.7,0,1.99,3,7
2234,2021-03-18 08:00:00,6.7,0.7,62.2,0,1.89,3,8
2235,2021-03-18 09:00:00,7.9,0.8,54.4,0,1.78,3,9
2236,2021-03-18 10:00:00,10.6,1.3,46.2,0,5.56,3,10
2237,2021-03-18 11:00:00,12.4,0.6,41.1,0,8.91,3,11
2238,2021-03-18 12:00:00,14.7,1.2,34.6,0,5.71,3,12
2239,2021-03-18 13:00:00,15.4,1.5,32.8,0,5.52,3,13
2240,2021-03-18 14:00:00,16.8,0.7,30.4,0,4.54,3,14
2241,2021-03-18 15:00:00,17.3,1.7,28.9,0,5.19,3,15
2242,2021-03-18 16:00:00,17.9,1.2,27.9,0,4.39,3,16
2243,2021-03-18 17:00:00,17.8,2.4,28.0,0,4.48,3,17
2244,2021-03-18 18:00:00,15.8,2.2,33.8,0,5.04,3,18
2245,2021-03-18 19:00:00,14.8,1.6,38.1,0,5.04,3,19
2246,2021-03-18 20:00:00,14.3,1.4,39.1,0,4.05,3,20
2247,2021-03-18 21:00:00,14.2,1.4,41.0,0,3.96,3,21
2248,2021-03-18 22:00:00,13.9,0.2,41.3,0,4.06,3,22
2249,2021-03-18 23:00:00,13.3,0.7,43.2,0,2.8,3,23
2250,2021-03-19 00:00:00,13.4,0.7,39.9,0,2.53,3,0
2251,2021-03-19 01:00:00,13.0,1.3,45.3,0,3.11,3,1
2252,2021-03-19 02:00:00,12.5,0.4,48.6,0,2.52,3,2
2253,2021-03-19 03:00:00,12.4,0.4,48.7,0,2.43,3,3
2254,2021-03-19 04:00:00,12.2,0.3,50.0,0,2.03,3,4
2255,2021-03-19 05:00:00,12.3,0.8,52.0,0,1.95,3,5
2256,2021-03-19 06:00:00,11.8,0.7,54.9,0,1.86,3,6
2257,2021-03-19 07:00:00,11.4,1.4,56.1,0,1.95,3,7
2258,2021-03-19 08:00:00,11.9,1.0,53.7,0,1.55,3,8
2259,2021-03-19 09:00:00,12.9,1.9,47.7,0,1.86,3,9
2260,2021-03-19 10:00:00,14.5,1.3,44.6,0,3.73,3,10
2261,2021-03-19 11:00:00,15.0,1.0,34.5,0,8.66,3,11
2262,2021-03-19 12:00:00,16.5,1.5,29.7,0,9.08,3,12
2263,2021-03-19 13:00:00,18.0,1.6,27.7,0,9.33,3,13
2264,2021-03-19 14:00:00,18.1,0.8,26.1,0,10.08,3,14
2265,2021-03-19 15:00:00,19.0,1.6,25.8,0,9.94,3,15
2266,2021-03-19 16:00:00,19.4,1.6,26.0,0,8.55,3,16
2267,2021-03-19 17:00:00,20.0,1.9,26.8,0,6.76,3,17
2268,2021-03-19 18:00:00,18.5,1.7,29.4,0,5.75,3,18
2269,2021-03-19 19:00:00,17.5,1.5,35.4,0,5.29,3,19
2270,2021-03-19 20:00:00,16.4,1.4,43.2,0,3.36,3,20
2271,2021-03-19 21:00:00,16.2,0.9,42.9,0,1.81,3,21
2272,2021-03-19 22:00:00,15.9,1.6,36.9,0,2.02,3,22
2273,2021-03-19 23:00:00,15.2,1.7,41.1,0,1.15,3,23
2274,2021-03-20 00:00:00,14.4,1.8,41.6,1,0.58,3,0
2275,2021-03-20 01:00:00,14.0,1.4,42.7,1,1.06,3,1
2276,2021-03-20 02:00:00,13.4,2.5,39.9,1,1.35,3,2
2277,2021-03-20 03:00:00,13.2,1.3,35.5,1,1.35,3,3
2278,2021-03-20 04:00:00,12.6,2.0,35.4,1,1.15,3,4
2279,2021-03-20 05:00:00,12.4,0.9,34.3,1,1.46,3,5
2280,2021-03-20 06:00:00,12.0,1.6,37.5,1,1.15,3,6
2281,2021-03-20 07:00:00,11.9,0.9,37.5,1,1.26,3,7
2282,2021-03-20 08:00:00,11.5,2.0,43.4,1,1.17,3,8
2283,2021-03-20 09:00:00,10.7,1.7,50.0,1,1.16,3,9
2284,2021-03-20 10:00:00,8.7,1.5,77.1,1,1.55,3,10
2285,2021-03-20 11:00:00,8.5,0.7,80.3,1,5.41,3,11
2286,2021-03-20 12:00:00,8.3,0.9,86.2,1,7.66,3,12
2287,2021-03-20 13:00:00,8.6,0.8,87.2,1,5.91,3,13
2288,2021-03-20 14:00:00,8.5,1.2,85.9,1,3.13,3,14
2289,2021-03-20 15:00:00,8.9,0.5,86.9,1,3.03,3,15
2290,2021-03-20 16:00:00,9.1,0.9,85.6,1,2.83,3,16
2291,2021-03-20 17:00:00,9.7,0.6,78.9,1,3.72,3,17
2292,2021-03-20 18:00:00,10.0,1.2,79.0,1,4.99,3,18
2293,2021-03-20 19:00:00,9.6,1.8,83.2,1,4.59,3,19
2294,2021-03-20 20:00:00,9.3,1.7,82.1,1,3.81,3,20
2295,2021-03-20 21:00:00,9.2,1.9,78.9,1,2.06,3,21
2296,2021-03-20 22:00:00,8.8,2.1,78.8,1,2.14,3,22
2297,2021-03-20 23:00:00,8.6,1.8,79.7,1,1.27,3,23
2298,2021-03-21 00:00:00,8.2,2.0,79.0,1,1.18,3,0
2299,2021-03-21 01:00:00,7.9,2.2,78.4,1,1.09,3,1
2300,2021-03-21 02:00:00,7.5,2.0,79.7,1,1.66,3,2
2301,2021-03-21 03:00:00,7.0,1.8,78.4,1,1.97,3,3
2302,2021-03-21 04:00:00,6.3,2.0,71.6,1,3.44,3,4
2303,2021-03-21 05:00:00,5.9,2.1,70.6,1,2.65,3,5
2304,2021-03-21 06:00:00,5.8,2.0,71.6,1,1.88,3,6
2305,2021-03-21 07:00:00,5.8,1.5,71.5,1,1.69,3,7
2306,2021-03-21 08:00:00,5.9,2.3,71.5,1,1.57,3,8
2307,2021-03-21 09:00:00,6.6,2.0,65.6,1,1.21,3,9
2308,2021-03-21 10:00:00,6.5,2.9,62.9,1,0.48,3,10
2309,2021-03-21 11:00:00,7.7,2.6,58.1,1,1.8,3,11
2310,2021-03-21 12:00:00,8.7,4.0,41.8,1,3.37,3,12
2311,2021-03-21 13:00:00,7.6,2.4,61.3,1,2.29,3,13
2312,2021-03-21 14:00:00,9.4,4.2,44.9,1,3.28,3,14
2313,2021-03-21 15:00:00,9.3,5.4,37.1,1,3.56,3,15
2314,2021-03-21 16:00:00,9.7,3.7,32.9,1,3.54,3,16
2315,2021-03-21 17:00:00,8.3,4.3,34.2,1,3.45,3,17
2316,2021-03-21 18:00:00,6.9,3.6,39.1,1,2.66,3,18
2317,2021-03-21 19:00:00,6.2,3.6,41.5,1,2.37,3,19
2318,2021-03-21 20:00:00,6.0,2.9,42.4,1,3.54,3,20
2319,2021-03-21 21:00:00,5.4,4.2,44.8,1,3.35,3,21
2320,2021-03-21 22:00:00,4.9,3.1,48.5,1,2.49,3,22
2321,2021-03-21 23:00:00,4.5,1.8,52.4,1,2.18,3,23
2322,2021-03-22 00:00:00,4.2,2.1,51.4,0,2.51,3,0
2323,2021-03-22 01:00:00,3.9,1.4,50.6,0,2.09,3,1
2324,2021-03-22 02:00:00,3.7,1.2,50.6,0,1.61,3,2
2325,2021-03-22 03:00:00,3.7,1.8,50.5,0,1.61,3,3
2326,2021-03-22 04:00:00,3.5,2.1,51.1,0,1.63,3,4
2327,2021-03-22 05:00:00,3.5,2.8,51.9,0,1.61,3,5
2328,2021-03-22 06:00:00,3.3,2.3,52.1,0,1.5,3,6
2329,2021-03-22 07:00:00,3.4,1.0,51.7,0,1.92,3,7
2330,2021-03-22 08:00:00,4.3,1.1,48.1,0,1.83,3,8
2331,2021-03-22 09:00:00,5.9,2.3,36.6,0,1.79,3,9
2332,2021-03-22 10:00:00,7.4,3.2,31.4,0,1.83,3,10
2333,2021-03-22 11:00:00,8.6,2.8,33.3,0,3.13,3,11
2334,2021-03-22 12:00:00,9.6,2.8,29.6,0,11.43,3,12
2335,2021-03-22 13:00:00,10.6,3.1,27.0,0,14.16,3,13
2336,2021-03-22 14:00:00,11.2,4.3,24.9,0,12.5,3,14
2337,2021-03-22 15:00:00,11.5,3.6,25.0,0,13.92,3,15
2338,2021-03-22 16:00:00,11.2,4.0,26.2,0,12.5,3,16
2339,2021-03-22 17:00:00,11.0,3.7,24.3,0,11.07,3,17
2340,2021-03-22 18:00:00,9.5,3.2,31.8,0,11.0,3,18
2341,2021-03-22 19:00:00,8.3,3.6,37.7,0,11.26,3,19
2342,2021-03-22 20:00:00,7.2,3.4,52.1,0,11.36,3,20
2343,2021-03-22 21:00:00,6.8,3.0,60.4,0,5.79,3,21
2344,2021-03-22 22:00:00,6.3,1.6,65.8,0,5.92,3,22
2345,2021-03-22 23:00:00,6.0,1.8,65.2,0,4.87,3,23
2346,2021-03-23 00:00:00,5.6,1.6,70.6,0,5.05,3,0
2347,2021-03-23 01:00:00,5.0,1.0,72.8,0,4.86,3,1
2348,2021-03-23 02:00:00,4.7,1.0,71.5,0,4.9,3,2
2349,2021-03-23 03:00:00,4.4,1.3,72.3,0,3.99,3,3
2350,2021-03-23 04:00:00,4.0,1.4,78.9,0,3.91,3,4
2351,2021-03-23 05:00:00,3.7,1.0,82.3,0,4.3,3,5
2352,2021-03-23 06:00:00,3.7,2.3,80.2,0,3.79,3,6
2353,2021-03-23 07:00:00,3.8,1.8,76.7,0,4.12,3,7
2354,2021-03-23 08:00:00,5.1,1.4,66.0,0,3.8,3,8
2355,2021-03-23 09:00:00,6.8,1.1,59.2,0,5.83,3,9
2356,2021-03-23 10:00:00,8.7,1.7,55.6,0,9.69,3,10
2357,2021-03-23 11:00:00,11.4,1.7,47.7,0,10.15,3,11
2358,2021-03-23 12:00:00,13.2,2.2,39.8,0,11.88,3,12
2359,2021-03-23 13:00:00,14.9,1.4,35.0,0,7.78,3,13
2360,2021-03-23 14:00:00,16.6,3.5,27.8,0,6.66,3,14
2361,2021-03-23 15:00:00,15.6,4.8,26.9,0,7.11,3,15
2362,2021-03-23 16:00:00,15.8,3.3,26.9,0,7.53,3,16
2363,2021-03-23 17:00:00,14.8,3.7,29.7,0,6.05,3,17
2364,2021-03-23 18:00:00,12.9,4.6,35.2,0,6.32,3,18
2365,2021-03-23 19:00:00,11.9,3.1,38.0,0,5.75,3,19
2366,2021-03-23 20:00:00,11.4,2.2,38.2,0,4.27,3,20
2367,2021-03-23 21:00:00,10.8,0.9,41.9,0,6.43,3,21
2368,2021-03-23 22:00:00,10.4,1.3,43.3,0,7.1,3,22
2369,2021-03-23 23:00:00,9.6,1.1,49.4,0,4.69,3,23
2370,2021-03-24 00:00:00,9.4,1.1,49.1,0,4.71,3,0
2371,2021-03-24 01:00:00,9.0,1.6,53.7,0,4.11,3,1
2372,2021-03-24 02:00:00,8.0,1.1,64.6,0,2.75,3,2
2373,2021-03-24 03:00:00,7.5,0.9,70.1,0,1.78,3,3
2374,2021-03-24 04:00:00,7.1,1.0,72.2,0,1.77,3,4
2375,2021-03-24 05:00:00,6.6,1.0,71.8,0,3.36,3,5
2376,2021-03-24 06:00:00,6.2,0.6,73.1,0,1.88,3,6
2377,2021-03-24 07:00:00,6.6,1.5,69.4,0,2.48,3,7
2378,2021-03-24 08:00:00,7.7,0.4,62.9,0,2.97,3,8
2379,2021-03-24 09:00:00,9.1,1.4,52.4,0,4.07,3,9
2380,2021-03-24 10:00:00,10.6,1.6,43.8,0,8.8,3,10
2381,2021-03-24 11:00:00,12.0,1.0,41.1,0,9.86,3,11
2382,2021-03-24 12:00:00,13.7,1.9,32.8,0,9.73,3,12
2383,2021-03-24 13:00:00,14.5,1.4,31.2,0,13.15,3,13
2384,2021-03-24 14:00:00,15.6,1.0,30.1,0,8.92,3,14
2385,2021-03-24 15:00:00,17.3,2.0,27.1,0,6.67,3,15
2386,2021-03-24 16:00:00,17.6,2.6,25.3,0,7.14,3,16
2387,2021-03-24 17:00:00,16.5,3.3,32.9,0,5.72,3,17
2388,2021-03-24 18:00:00,14.6,2.8,40.2,0,4.76,3,18
2389,2021-03-24 19:00:00,12.9,2.7,48.9,0,2.9,3,19
2390,2021-03-24 20:00:00,11.5,2.2,59.2,0,3.19,3,20
2391,2021-03-24 21:00:00,11.4,1.5,60.3,0,3.2,3,21
2392,2021-03-24 22:00:00,11.2,1.2,60.4,0,4.66,3,22
2393,2021-03-24 23:00:00,10.8,1.4,61.9,0,5.06,3,23
2394,2021-03-25 00:00:00,10.8,1.7,65.8,0,4.59,3,0
2395,2021-03-25 01:00:00,10.5,1.3,69.0,0,3.82,3,1
2396,2021-03-25 02:00:00,9.6,0.5,71.2,0,3.82,3,2
2397,2021-03-25 03:00:00,8.7,0.0,74.5,0,3.34,3,3
2398,2021-03-25 04:00:00,8.7,0.2,73.8,0,3.15,3,4
2399,2021-03-25 05:00:00,9.5,1.5,69.2,0,2.84,3,5
2400,2021-03-25 06:00:00,8.7,0.7,72.8,0,2.84,3,6
2401,2021-03-25 07:00:00,8.3,1.4,75.8,0,2.56,3,7
2402,2021-03-25 08:00:00,9.7,0.5,71.0,0,2.75,3,8
2403,2021-03-25 09:00:00,11.2,1.2,65.2,0,2.48,3,9
2404,2021-03-25 10:00:00,12.3,1.0,58.9,0,3.55,3,10
2405,2021-03-25 11:00:00,13.7,0.9,50.1,0,3.36,3,11
2406,2021-03-25 12:00:00,15.1,1.4,42.6,0,3.53,3,12
2407,2021-03-25 13:00:00,17.5,2.7,37.9,0,3.65,3,13
2408,2021-03-25 14:00:00,19.1,2.2,32.3,0,5.29,3,14
2409,2021-03-25 15:00:00,19.0,2.5,33.1,0,6.15,3,15
2410,2021-03-25 16:00:00,19.0,2.7,32.3,0,6.68,3,16
2411,2021-03-25 17:00:00,18.1,2.5,31.5,0,6.97,3,17
2412,2021-03-25 18:00:00,16.4,2.6,37.0,0,7.3,3,18
2413,2021-03-25 19:00:00,14.5,2.1,45.4,0,7.87,3,19
2414,2021-03-25 20:00:00,13.3,2.2,46.2,0,7.89,3,20
2415,2021-03-25 21:00:00,11.6,2.8,56.8,0,7.87,3,21
2416,2021-03-25 22:00:00,10.3,1.3,65.6,0,6.75,3,22
2417,2021-03-25 23:00:00,9.5,1.4,68.1,0,5.98,3,23
2418,2021-03-26 00:00:00,8.6,1.4,72.7,0,6.61,3,0
2419,2021-03-26 01:00:00,8.0,1.2,75.5,0,7.01,3,1
2420,2021-03-26 02:00:00,7.9,1.4,75.8,0,6.46,3,2
2421,2021-03-26 03:00:00,7.1,0.6,78.7,0,5.68,3,3
2422,2021-03-26 04:00:00,6.8,0.2,81.8,0,6.1,3,4
2423,2021-03-26 05:00:00,6.5,0.8,81.8,0,6.33,3,5
2424,2021-03-26 06:00:00,6.2,1.0,83.7,0,6.02,3,6
2425,2021-03-26 07:00:00,6.1,0.9,83.1,0,5.62,3,7
2426,2021-03-26 08:00:00,6.9,1.0,80.4,0,5.43,3,8
2427,2021-03-26 09:00:00,8.6,1.0,72.7,0,5.64,3,9
2428,2021-03-26 10:00:00,10.7,0.9,60.5,0,9.58,3,10
2429,2021-03-26 11:00:00,13.1,1.1,49.3,0,9.66,3,11
2430,2021-03-26 12:00:00,15.0,1.1,38.8,0,5.6,3,12
2431,2021-03-26 13:00:00,17.5,1.2,27.9,0,3.94,3,13
2432,2021-03-26 14:00:00,19.2,1.0,18.8,0,6.1,3,14
2433,2021-03-26 15:00:00,20.3,1.6,19.5,0,5.28,3,15
2434,2021-03-26 16:00:00,20.9,1.1,14.8,0,4.19,3,16
2435,2021-03-26 17:00:00,19.8,1.4,18.1,0,3.88,3,17
2436,2021-03-26 18:00:00,19.5,1.0,22.3,0,2.14,3,18
2437,2021-03-26 19:00:00,18.1,1.2,20.2,0,2.02,3,19
2438,2021-03-26 20:00:00,16.6,0.5,27.8,0,1.55,3,20
2439,2021-03-26 21:00:00,15.6,0.6,30.0,0,1.73,3,21
2440,2021-03-26 22:00:00,14.7,0.2,29.9,0,0.67,3,22
2441,2021-03-26 23:00:00,13.9,0.0,34.2,0,0.19,3,23
2442,2021-03-27 00:00:00,13.7,0.5,36.9,1,0.2,3,0
2443,2021-03-27 01:00:00,12.6,0.6,43.0,1,0.65,3,1
2444,2021-03-27 02:00:00,12.3,0.6,45.6,1,1.46,3,2
2445,2021-03-27 03:00:00,11.6,0.1,47.9,1,1.54,3,3
2446,2021-03-27 04:00:00,11.1,0.6,46.7,1,1.64,3,4
2447,2021-03-27 05:00:00,10.4,0.6,54.1,1,1.47,3,5
2448,2021-03-27 06:00:00,10.2,0.6,51.3,1,0.97,3,6
2449,2021-03-27 07:00:00,10.4,0.8,52.0,1,1.45,3,7
2450,2021-03-27 08:00:00,11.4,0.4,42.6,1,0.96,3,8
2451,2021-03-27 09:00:00,12.7,0.7,39.2,1,1.67,3,9
2452,2021-03-27 10:00:00,13.6,0.5,37.9,1,1.16,3,10
2453,2021-03-27 11:00:00,14.4,0.7,35.0,1,1.95,3,11
2454,2021-03-27 12:00:00,15.1,1.6,34.6,1,2.73,3,12
2455,2021-03-27 13:00:00,12.4,1.7,66.6,1,3.1,3,13
